Order_ID,Customer_ID,Category,Product_Price,Discount,Delivery_Days,Customer_Rating,Returned,Discount_Group,Delivery_Group,Price_Outlier
ORD102575,CUST1216,Fashion,562.66,30.4,3.0,4.3,No,31-40,3-4 Days,False
ORD102576,CUST1117,Home & Kitchen,4880.1,7.4,4.0,4.0,No,0-10,3-4 Days,False
ORD102577,CUST1238,Sports,9005.39,10.1,9.0,5.0,No,11-20,9+ Days,False
ORD102578,CUST1256,Home & Kitchen,18088.18,42.3,5.0,4.8,No,41+,5-6 Days,False
ORD102579,CUST1756,Fashion,7374.82,53.5,11.0,3.3,No,41+,9+ Days,False
ORD102580,CUST1848,Home & Kitchen,17873.02,30.9,5.0,3.8,No,31-40,5-6 Days,False
ORD102581,CUST1844,Electronics,41947.86,41.6,4.0,2.9,No,41+,3-4 Days,True
ORD102582,CUST1951,Sports,6339.08,21.3,4.0,4.9,No,21-30,3-4 Days,False
ORD102583,CUST1434,Home & Kitchen,831.08,4.9,4.0,3.8,Yes,0-10,3-4 Days,False
ORD102584,CUST1416,Fashion,1401.19,34.2,6.0,2.3,No,31-40,5-6 Days,False
ORD102585,CUST1088,Home & Kitchen,13736.22,33.5,6.0,1.8,Yes,31-40,5-6 Days,False
ORD102586,CUST1964,Home & Kitchen,17138.14,26.1,9.0,3.4,No,21-30,9+ Days,False
ORD102587,CUST1234,Electronics,27959.66,21.4,8.0,3.1,Yes,21-30,7-8 Days,False
ORD102588,CUST1609,Home & Kitchen,18482.43,39.4,6.0,3.4,No,31-40,5-6 Days,False
ORD102589,CUST1530,Fashion,4413.97,10.2,2.0,3.6,Yes,11-20,0-2 Days,False
ORD102590,CUST1111,Beauty,722.8,13.4,5.0,4.8,No,11-20,5-6 Days,False
ORD102591,CUST1721,Beauty,1394.49,9.9,7.0,4.9,No,0-10,7-8 Days,False
ORD102592,CUST1853,Beauty,5087.99,26.3,5.0,5.0,No,21-30,5-6 Days,False
ORD102593,CUST1577,Home & Kitchen,18342.89,8.7,5.0,5.0,Yes,0-10,5-6 Days,False
ORD102594,CUST1635,Home & Kitchen,22453.24,14.7,4.0,4.3,No,11-20,3-4 Days,False
ORD102595,CUST1238,Electronics,11465.65,14.4,4.0,2.7,No,11-20,3-4 Days,False
ORD102596,CUST1364,Beauty,5944.27,21.1,4.0,4.4,No,21-30,3-4 Days,False
ORD102597,CUST1409,Fashion,2070.55,2.7,8.0,2.5,No,0-10,7-8 Days,False
ORD102598,CUST1635,Fashion,588.35,26.3,9.0,4.1,No,21-30,9+ Days,False
ORD102599,CUST1287,Fashion,7980.67,43.7,7.0,2.6,No,41+,7-8 Days,False
ORD102600,CUST1980,Electronics,20459.06,27.0,7.0,5.0,No,21-30,7-8 Days,False
ORD102601,CUST1218,Home & Kitchen,16966.07,48.1,3.0,4.1,No,41+,3-4 Days,False
ORD102602,CUST1403,Electronics,14717.53,45.0,10.0,3.6,Yes,41+,9+ Days,False
ORD102603,CUST1222,Beauty,3607.3,36.7,8.0,3.4,No,31-40,7-8 Days,False
ORD102604,CUST1345,Fashion,7280.26,26.1,6.0,3.8,No,21-30,5-6 Days,False
ORD102605,CUST1484,Electronics,22609.96,25.3,7.0,3.2,No,21-30,7-8 Days,False
ORD102606,CUST1113,Home & Kitchen,17020.15,36.5,5.0,3.5,No,31-40,5-6 Days,False
ORD102607,CUST1018,Electronics,15334.7,19.1,7.0,2.2,No,11-20,7-8 Days,False
ORD102608,CUST1452,Fashion,5185.97,0.0,6.0,3.1,No,0-10,5-6 Days,False
ORD102609,CUST1219,Beauty,2217.77,32.4,6.0,2.9,No,31-40,5-6 Days,False
ORD102610,CUST1161,Electronics,16616.45,8.0,5.0,4.2,No,0-10,5-6 Days,False
ORD102611,CUST1070,Beauty,2085.14,10.6,3.0,3.8,No,11-20,3-4 Days,False
ORD102612,CUST1007,Electronics,14836.26,25.0,6.0,4.5,No,21-30,5-6 Days,False
ORD102613,CUST1001,Fashion,7264.37,23.6,7.0,3.5,No,21-30,7-8 Days,False
ORD102614,CUST1870,Beauty,2563.97,3.8,5.0,3.9,No,0-10,5-6 Days,False
ORD102615,CUST1099,Fashion,2339.59,27.5,7.0,2.2,No,21-30,7-8 Days,False
ORD102616,CUST1599,Electronics,29662.43,39.5,4.0,4.5,Yes,31-40,3-4 Days,False
ORD102617,CUST1592,Fashion,2904.02,8.1,9.0,4.8,No,0-10,9+ Days,False
ORD102618,CUST1315,Fashion,6083.14,44.1,4.0,4.3,Yes,41+,3-4 Days,False
ORD102619,CUST1034,Beauty,5835.95,1.6,6.0,3.1,No,0-10,5-6 Days,False
ORD102620,CUST1226,Fashion,3785.25,56.8,2.0,4.2,No,41+,0-2 Days,False
ORD102621,CUST1479,Beauty,5207.89,18.8,10.0,3.9,No,11-20,9+ Days,False
ORD102622,CUST1491,Sports,8791.84,27.2,4.0,2.2,No,21-30,3-4 Days,False
ORD102623,CUST1223,Fashion,1679.27,0.0,3.0,4.8,No,0-10,3-4 Days,False
ORD102624,CUST1692,Sports,10575.91,24.1,11.0,2.9,No,21-30,9+ Days,False
ORD102625,CUST1907,Fashion,4350.76,28.4,5.0,4.3,No,21-30,5-6 Days,False
ORD102626,CUST1520,Sports,10003.67,23.7,7.0,3.8,No,21-30,7-8 Days,False
ORD102627,CUST1243,Electronics,53932.81,16.6,12.0,4.9,No,11-20,9+ Days,True
ORD102628,CUST1088,Home & Kitchen,11458.52,10.8,7.0,3.1,No,11-20,7-8 Days,False
ORD102629,CUST1983,Fashion,7258.83,42.0,4.0,3.4,No,41+,3-4 Days,False
ORD102630,CUST1480,Fashion,6130.02,25.5,5.0,4.4,No,21-30,5-6 Days,False
ORD102631,CUST1309,Home & Kitchen,12624.24,48.1,8.0,3.3,No,41+,7-8 Days,False
ORD102632,CUST1655,Beauty,3738.37,17.1,5.0,4.9,No,11-20,5-6 Days,False
ORD102633,CUST1540,Electronics,22906.96,18.5,8.0,3.2,No,11-20,7-8 Days,False
ORD102634,CUST1468,Electronics,59097.85,37.2,6.0,4.3,Yes,31-40,5-6 Days,True
ORD102635,CUST1142,Beauty,4103.9,0.7,8.0,3.8,No,0-10,7-8 Days,False
ORD102636,CUST1090,Home & Kitchen,1861.09,6.8,8.0,3.3,No,0-10,7-8 Days,False
ORD102637,CUST1698,Sports,5370.69,41.5,2.0,4.9,No,41+,0-2 Days,False
ORD102638,CUST1313,Beauty,3852.89,7.4,5.0,3.0,No,0-10,5-6 Days,False
ORD102639,CUST1180,Sports,1505.57,0.0,11.0,4.2,No,0-10,9+ Days,False
ORD102640,CUST1549,Beauty,436.14,53.0,7.0,1.8,No,41+,7-8 Days,False
ORD102641,CUST1002,Fashion,3875.18,4.1,11.0,4.1,No,0-10,9+ Days,False
ORD102642,CUST1930,Electronics,23297.96,27.8,7.0,4.8,No,21-30,7-8 Days,False
ORD102643,CUST1034,Beauty,2798.3,26.0,5.0,3.7,No,21-30,5-6 Days,False
ORD102644,CUST1314,Home & Kitchen,7157.18,0.0,7.0,4.0,No,0-10,7-8 Days,False
ORD102645,CUST1226,Electronics,14059.48,21.0,3.0,5.0,No,21-30,3-4 Days,False
ORD102646,CUST1585,Fashion,5668.58,31.7,6.0,4.6,No,31-40,5-6 Days,False
ORD102647,CUST1957,Sports,8058.37,30.3,6.0,2.0,Yes,31-40,5-6 Days,False
ORD102648,CUST1364,Home & Kitchen,5643.73,38.6,4.0,3.4,No,31-40,3-4 Days,False
ORD102649,CUST1885,Fashion,2896.92,19.2,7.0,3.6,No,11-20,7-8 Days,False
ORD102650,CUST1507,Fashion,4938.56,35.7,2.0,4.0,No,31-40,0-2 Days,False
ORD102651,CUST1950,Electronics,8972.61,14.7,4.0,3.7,No,11-20,3-4 Days,False
ORD102652,CUST1116,Fashion,1605.9,3.8,5.0,3.4,No,0-10,5-6 Days,False
ORD102653,CUST1114,Fashion,1049.34,5.5,6.0,3.3,No,0-10,5-6 Days,False
ORD102654,CUST1963,Electronics,49677.45,3.1,4.0,2.6,No,0-10,3-4 Days,True
ORD102655,CUST1542,Beauty,4588.73,40.1,2.0,3.0,Yes,41+,0-2 Days,False
ORD102656,CUST1595,Fashion,6149.85,2.3,5.0,4.5,Yes,0-10,5-6 Days,False
ORD102657,CUST1479,Beauty,4383.05,29.1,5.0,3.0,No,21-30,5-6 Days,False
ORD102658,CUST1720,Sports,10272.21,21.0,9.0,3.2,No,21-30,9+ Days,False
ORD102659,CUST1107,Electronics,31234.56,23.5,7.0,2.6,No,21-30,7-8 Days,False
ORD102660,CUST1315,Home & Kitchen,16343.13,45.5,2.0,4.1,Yes,41+,0-2 Days,False
ORD102661,CUST1698,Fashion,787.71,18.4,7.0,4.6,No,11-20,7-8 Days,False
ORD102662,CUST1888,Sports,9586.94,34.2,5.0,4.7,Yes,31-40,5-6 Days,False
ORD102663,CUST1152,Electronics,47783.27,25.6,4.0,3.5,Yes,21-30,3-4 Days,True
ORD102664,CUST1911,Home & Kitchen,12908.67,22.7,3.0,3.7,No,21-30,3-4 Days,False
ORD102665,CUST1662,Home & Kitchen,9451.82,59.5,6.0,3.8,No,41+,5-6 Days,False
ORD102666,CUST1160,Fashion,2580.7,3.4,6.0,3.5,No,0-10,5-6 Days,False
ORD102667,CUST1075,Electronics,40354.11,44.3,7.0,4.1,Yes,41+,7-8 Days,True
ORD102668,CUST1349,Home & Kitchen,17565.79,34.8,3.0,4.7,No,31-40,3-4 Days,False
ORD102669,CUST1682,Beauty,5264.52,17.8,4.0,4.6,No,11-20,3-4 Days,False
ORD102670,CUST1187,Fashion,3067.51,49.4,1.0,3.7,No,41+,0-2 Days,False
ORD102671,CUST1856,Home & Kitchen,19428.49,0.0,7.0,3.4,No,0-10,7-8 Days,False
ORD102672,CUST1339,Fashion,4710.17,17.2,8.0,2.9,No,11-20,7-8 Days,False
ORD102673,CUST1823,Beauty,5332.17,6.9,4.0,2.4,No,0-10,3-4 Days,False
ORD102674,CUST1389,Electronics,34029.67,31.2,8.0,4.2,No,31-40,7-8 Days,False
ORD102675,CUST1494,Sports,8102.11,8.3,8.0,3.8,No,0-10,7-8 Days,False
ORD102676,CUST1169,Fashion,4834.08,31.5,6.0,3.8,No,31-40,5-6 Days,False
ORD102677,CUST1825,Fashion,6119.87,22.2,6.0,5.0,Yes,21-30,5-6 Days,False
ORD102678,CUST1053,Electronics,58057.98,17.8,5.0,5.0,No,11-20,5-6 Days,True
ORD102679,CUST1934,Electronics,9045.98,30.8,6.0,3.8,No,31-40,5-6 Days,False
ORD102680,CUST1257,Home & Kitchen,2093.12,21.0,3.0,4.0,Yes,21-30,3-4 Days,False
ORD102681,CUST1572,Fashion,7531.63,8.7,5.0,2.9,No,0-10,5-6 Days,False
ORD102682,CUST1222,Beauty,3320.29,67.0,7.0,4.3,No,41+,7-8 Days,False
ORD102683,CUST1588,Electronics,38819.67,17.7,6.0,4.0,No,11-20,5-6 Days,True
ORD102684,CUST1046,Fashion,4118.18,0.0,5.0,3.1,Yes,0-10,5-6 Days,False
ORD102685,CUST1260,Fashion,1202.43,12.4,7.0,4.0,No,11-20,7-8 Days,False
ORD102686,CUST1015,Electronics,47244.92,6.0,5.0,4.6,Yes,0-10,5-6 Days,True
ORD102687,CUST1849,Electronics,46097.36,37.4,5.0,5.0,Yes,31-40,5-6 Days,True
ORD102688,CUST1628,Fashion,2837.77,29.8,7.0,2.6,Yes,21-30,7-8 Days,False
ORD102689,CUST1012,Fashion,2796.79,31.0,5.0,2.9,Yes,31-40,5-6 Days,False
ORD102690,CUST1001,Fashion,6783.81,19.4,8.0,3.7,No,11-20,7-8 Days,False
ORD102691,CUST1077,Home & Kitchen,2551.05,20.8,8.0,4.0,No,21-30,7-8 Days,False
ORD102692,CUST1542,Home & Kitchen,22122.74,19.4,7.0,5.0,No,11-20,7-8 Days,False
ORD102693,CUST1714,Electronics,19116.39,23.8,5.0,4.8,No,21-30,5-6 Days,False
ORD102694,CUST1996,Fashion,4947.39,37.5,6.0,2.1,No,31-40,5-6 Days,False
ORD102695,CUST1902,Sports,14084.72,30.0,6.0,3.5,No,21-30,5-6 Days,False
ORD102696,CUST1841,Home & Kitchen,17210.56,32.5,6.0,2.6,Yes,31-40,5-6 Days,False
ORD102697,CUST1050,Home & Kitchen,10829.2,32.5,7.0,2.8,No,31-40,7-8 Days,False
ORD102698,CUST1642,Fashion,5671.51,38.3,7.0,4.3,No,31-40,7-8 Days,False
ORD102699,CUST1006,Beauty,2260.68,29.3,9.0,3.9,No,21-30,9+ Days,False
ORD102700,CUST1075,Beauty,1880.37,30.4,5.0,5.0,No,31-40,5-6 Days,False
ORD102701,CUST1346,Home & Kitchen,24919.74,42.8,10.0,2.7,Yes,41+,9+ Days,False
ORD102702,CUST1860,Sports,11436.3,15.0,12.0,3.8,No,11-20,9+ Days,False
ORD102703,CUST1333,Electronics,40459.6,12.2,6.0,3.4,Yes,11-20,5-6 Days,True
ORD102704,CUST1678,Electronics,24540.93,7.2,6.0,5.0,No,0-10,5-6 Days,False
ORD102705,CUST1844,Beauty,580.22,27.7,6.0,3.1,Yes,21-30,5-6 Days,False
ORD102706,CUST1851,Beauty,477.02,0.0,3.0,4.0,No,0-10,3-4 Days,False
ORD102707,CUST1274,Electronics,35479.97,31.9,5.0,2.7,No,31-40,5-6 Days,True
ORD102708,CUST1510,Fashion,6215.25,23.4,7.0,5.0,No,21-30,7-8 Days,False
ORD102709,CUST1915,Electronics,34555.86,42.0,4.0,5.0,Yes,41+,3-4 Days,True
ORD102710,CUST1668,Fashion,6805.89,14.9,7.0,3.2,No,11-20,7-8 Days,False
ORD102711,CUST1268,Beauty,490.53,22.0,7.0,3.1,Yes,21-30,7-8 Days,False
ORD102712,CUST1480,Home & Kitchen,9675.4,41.8,3.0,4.0,No,41+,3-4 Days,False
ORD102713,CUST1308,Fashion,2278.03,45.7,3.0,3.1,Yes,41+,3-4 Days,False
ORD102714,CUST1717,Fashion,3854.55,14.8,8.0,4.7,No,11-20,7-8 Days,False
ORD102715,CUST1756,Electronics,8980.7,27.7,8.0,4.2,Yes,21-30,7-8 Days,False
ORD102716,CUST1599,Fashion,7655.99,29.4,6.0,4.8,No,21-30,5-6 Days,False
ORD102717,CUST1612,Home & Kitchen,6202.78,30.6,5.0,2.9,No,31-40,5-6 Days,False
ORD102718,CUST1698,Sports,13889.0,21.1,4.0,2.7,Yes,21-30,3-4 Days,False
ORD102719,CUST1222,Beauty,2727.59,44.2,6.0,4.1,Yes,41+,5-6 Days,False
ORD102720,CUST1278,Electronics,59203.83,0.0,3.0,5.0,No,0-10,3-4 Days,True
ORD102721,CUST1358,Sports,8623.03,18.7,6.0,3.1,No,11-20,5-6 Days,False
ORD102722,CUST1685,Beauty,5605.75,31.7,7.0,4.2,Yes,31-40,7-8 Days,False
ORD102723,CUST1318,Beauty,330.49,31.9,8.0,3.3,No,31-40,7-8 Days,False
ORD102724,CUST1042,Fashion,6111.79,45.3,7.0,4.6,No,41+,7-8 Days,False
ORD102725,CUST1067,Fashion,7272.88,43.0,5.0,3.1,No,41+,5-6 Days,False
ORD102726,CUST1905,Fashion,1547.9,20.7,4.0,4.0,No,21-30,3-4 Days,False
ORD102727,CUST1192,Electronics,10286.92,44.5,5.0,4.7,No,41+,5-6 Days,False
ORD102728,CUST1143,Fashion,3684.29,14.3,5.0,2.7,Yes,11-20,5-6 Days,False
ORD102729,CUST1926,Fashion,7502.59,39.0,13.0,4.3,No,31-40,9+ Days,False
ORD102730,CUST1154,Fashion,4567.9,52.2,7.0,3.5,Yes,41+,7-8 Days,False
ORD102731,CUST1094,Beauty,3306.5,43.2,5.0,4.5,No,41+,5-6 Days,False
ORD102732,CUST1197,Fashion,1558.45,26.6,5.0,4.1,No,21-30,5-6 Days,False
ORD102733,CUST1378,Electronics,5043.42,20.0,14.0,3.5,No,11-20,9+ Days,False
ORD102734,CUST1607,Sports,12285.0,2.1,7.0,3.7,No,0-10,7-8 Days,False
ORD102735,CUST1383,Sports,1952.32,29.7,5.0,2.3,No,21-30,5-6 Days,False
ORD102736,CUST1761,Beauty,3912.94,8.3,6.0,4.5,No,0-10,5-6 Days,False
ORD102737,CUST1534,Sports,13779.02,13.1,4.0,5.0,No,11-20,3-4 Days,False
ORD102738,CUST1566,Home & Kitchen,5849.38,7.1,5.0,3.4,No,0-10,5-6 Days,False
ORD102739,CUST1489,Sports,10213.4,18.1,7.0,3.8,Yes,11-20,7-8 Days,False
ORD102740,CUST1637,Electronics,9328.42,24.6,6.0,5.0,No,21-30,5-6 Days,False
ORD102741,CUST1826,Fashion,5028.16,29.1,7.0,2.4,No,21-30,7-8 Days,False
ORD102742,CUST1719,Fashion,1729.49,16.0,6.0,4.2,No,11-20,5-6 Days,False
ORD102743,CUST1693,Electronics,45477.45,41.0,8.0,5.0,No,41+,7-8 Days,True
ORD102744,CUST1867,Electronics,21567.72,21.9,6.0,3.3,No,21-30,5-6 Days,False
ORD102745,CUST1787,Home & Kitchen,12014.06,13.2,8.0,3.4,No,11-20,7-8 Days,False
ORD102746,CUST1162,Beauty,3716.75,28.4,6.0,4.9,No,21-30,5-6 Days,False
ORD102747,CUST1466,Home & Kitchen,4944.82,54.5,5.0,2.9,Yes,41+,5-6 Days,False
ORD102748,CUST1398,Electronics,45790.08,30.0,8.0,4.5,No,21-30,7-8 Days,True
ORD102749,CUST1278,Beauty,2025.05,19.6,5.0,4.1,No,11-20,5-6 Days,False
ORD102750,CUST1472,Home & Kitchen,16829.4,2.1,5.0,4.7,No,0-10,5-6 Days,False
ORD102751,CUST1141,Fashion,1687.12,21.7,6.0,3.7,Yes,21-30,5-6 Days,False
ORD102752,CUST1635,Home & Kitchen,17452.45,28.5,2.0,5.0,No,21-30,0-2 Days,False
ORD102753,CUST1704,Fashion,1461.41,19.2,8.0,3.5,Yes,11-20,7-8 Days,False
ORD102754,CUST1568,Fashion,3690.17,0.0,2.0,2.6,No,0-10,0-2 Days,False
ORD102755,CUST1968,Sports,4235.05,12.2,6.0,2.6,No,11-20,5-6 Days,False
ORD102756,CUST1810,Fashion,6112.81,46.8,6.0,2.9,No,41+,5-6 Days,False
ORD102757,CUST1247,Fashion,2465.26,46.5,5.0,4.3,Yes,41+,5-6 Days,False
ORD102758,CUST1834,Sports,13308.56,11.7,5.0,3.2,No,11-20,5-6 Days,False
ORD102759,CUST1703,Beauty,5383.38,35.1,6.0,3.8,No,31-40,5-6 Days,False
ORD102760,CUST1170,Electronics,15804.27,7.3,8.0,3.9,No,0-10,7-8 Days,False
ORD102761,CUST1219,Electronics,38761.53,46.1,2.0,3.2,Yes,41+,0-2 Days,True
ORD102762,CUST1034,Electronics,9824.47,28.7,9.0,3.9,No,21-30,9+ Days,False
ORD102763,CUST1285,Home & Kitchen,10275.2,39.2,4.0,4.6,No,31-40,3-4 Days,False
ORD102764,CUST1410,Fashion,5849.91,0.0,5.0,3.8,Yes,0-10,5-6 Days,False
ORD102765,CUST1407,Electronics,41268.28,35.2,5.0,4.5,Yes,31-40,5-6 Days,True
ORD102766,CUST1036,Sports,9633.22,24.9,7.0,3.5,No,21-30,7-8 Days,False
ORD102767,CUST1374,Home & Kitchen,7637.49,37.8,7.0,4.0,No,31-40,7-8 Days,False
ORD102768,CUST1265,Fashion,3335.19,38.7,4.0,3.9,No,31-40,3-4 Days,False
ORD102769,CUST1853,Home & Kitchen,3291.3,26.0,4.0,4.7,No,21-30,3-4 Days,False
ORD102770,CUST1298,Home & Kitchen,18200.35,16.0,3.0,4.1,No,11-20,3-4 Days,False
ORD102771,CUST1740,Electronics,32713.88,36.7,4.0,3.3,No,31-40,3-4 Days,False
ORD102772,CUST1579,Fashion,5815.74,24.1,6.0,4.2,Yes,21-30,5-6 Days,False
ORD102773,CUST1007,Beauty,1718.98,11.9,7.0,3.0,No,11-20,7-8 Days,False
ORD102774,CUST1023,Fashion,2933.29,11.2,7.0,4.1,No,11-20,7-8 Days,False
ORD102775,CUST1416,Home & Kitchen,8888.01,2.8,7.0,3.8,No,0-10,7-8 Days,False
ORD102776,CUST1535,Fashion,693.07,17.3,6.0,3.9,No,11-20,5-6 Days,False
ORD102777,CUST1272,Electronics,23757.63,41.5,6.0,3.8,Yes,41+,5-6 Days,False
ORD102778,CUST1069,Electronics,49181.75,27.7,7.0,3.3,No,21-30,7-8 Days,True
ORD102779,CUST1013,Fashion,7229.74,17.1,7.0,3.2,No,11-20,7-8 Days,False
ORD102780,CUST1266,Electronics,33502.01,37.1,6.0,4.7,Yes,31-40,5-6 Days,False
ORD102781,CUST1760,Electronics,30052.59,12.5,7.0,5.0,Yes,11-20,7-8 Days,False
ORD102782,CUST1571,Beauty,475.7,26.4,7.0,4.0,No,21-30,7-8 Days,False
ORD102783,CUST1258,Sports,13272.62,22.3,7.0,3.8,No,21-30,7-8 Days,False
ORD102784,CUST1720,Beauty,374.16,36.7,5.0,2.8,No,31-40,5-6 Days,False
ORD102785,CUST1948,Sports,14209.93,1.3,8.0,2.4,No,0-10,7-8 Days,False
ORD102786,CUST1641,Fashion,4169.12,12.2,7.0,2.5,No,11-20,7-8 Days,False
ORD102787,CUST1710,Sports,5589.66,0.4,4.0,4.2,No,0-10,3-4 Days,False
ORD102788,CUST1822,Electronics,55832.01,21.1,8.0,2.4,Yes,21-30,7-8 Days,True
ORD102789,CUST1275,Sports,1048.79,43.2,5.0,4.3,Yes,41+,5-6 Days,False
ORD102790,CUST1097,Sports,9014.38,17.4,10.0,2.9,No,11-20,9+ Days,False
ORD102791,CUST1028,Beauty,3428.92,17.3,6.0,3.9,No,11-20,5-6 Days,False
ORD102792,CUST1645,Sports,3836.28,38.1,6.0,3.5,No,31-40,5-6 Days,False
ORD102793,CUST1844,Home & Kitchen,11179.08,41.0,10.0,3.0,No,41+,9+ Days,False
ORD102794,CUST1414,Fashion,5391.98,23.7,6.0,2.7,No,21-30,5-6 Days,False
ORD102795,CUST1977,Fashion,5953.48,35.3,4.0,2.4,No,31-40,3-4 Days,False
ORD102796,CUST1787,Home & Kitchen,817.35,8.8,6.0,2.9,No,0-10,5-6 Days,False
ORD102797,CUST1104,Electronics,56526.94,45.7,4.0,5.0,Yes,41+,3-4 Days,True
ORD102798,CUST1042,Home & Kitchen,4781.51,57.2,6.0,4.8,No,41+,5-6 Days,False
ORD102799,CUST1665,Sports,4040.2,32.8,6.0,3.9,No,31-40,5-6 Days,False
ORD102800,CUST1291,Electronics,19491.04,0.0,4.0,3.5,No,0-10,3-4 Days,False
ORD102801,CUST1521,Beauty,515.57,16.6,8.0,3.3,No,11-20,7-8 Days,False
ORD102802,CUST1736,Sports,2459.65,34.2,4.0,3.9,No,31-40,3-4 Days,False
ORD102803,CUST1039,Sports,14804.8,18.7,7.0,3.3,No,11-20,7-8 Days,False
ORD102804,CUST1440,Sports,5207.6,44.1,9.0,3.3,No,41+,9+ Days,False
ORD102805,CUST1038,Home & Kitchen,3590.29,33.8,4.0,4.2,No,31-40,3-4 Days,False
ORD102806,CUST1783,Sports,2229.98,14.4,5.0,3.0,No,11-20,5-6 Days,False
ORD102807,CUST1109,Beauty,4400.92,25.5,7.0,1.8,No,21-30,7-8 Days,False
ORD102808,CUST1430,Electronics,52001.28,11.6,6.0,3.3,No,11-20,5-6 Days,True
ORD102809,CUST1421,Fashion,2427.14,22.3,8.0,5.0,No,21-30,7-8 Days,False
ORD102810,CUST1346,Beauty,419.18,16.7,11.0,2.5,Yes,11-20,9+ Days,False
ORD102811,CUST1381,Fashion,2173.18,42.6,7.0,2.8,Yes,41+,7-8 Days,False
ORD102812,CUST1504,Home & Kitchen,2167.68,56.7,9.0,3.3,No,41+,9+ Days,False
ORD102813,CUST1572,Home & Kitchen,3302.16,3.5,4.0,2.5,No,0-10,3-4 Days,False
ORD102814,CUST1574,Electronics,28732.95,0.0,6.0,5.0,No,0-10,5-6 Days,False
ORD102815,CUST1510,Home & Kitchen,6364.02,21.3,3.0,3.9,No,21-30,3-4 Days,False
ORD102816,CUST1543,Beauty,3240.89,2.2,7.0,2.4,No,0-10,7-8 Days,False
ORD102817,CUST1030,Fashion,2401.2,25.7,7.0,3.7,No,21-30,7-8 Days,False
ORD102818,CUST1578,Electronics,56729.55,36.2,2.0,3.8,No,31-40,0-2 Days,True
ORD102819,CUST1775,Electronics,54826.92,47.4,6.0,3.6,No,41+,5-6 Days,True
ORD102820,CUST1158,Fashion,4751.05,28.0,3.0,3.7,No,21-30,3-4 Days,False
ORD102821,CUST1161,Sports,5768.26,22.1,5.0,3.7,No,21-30,5-6 Days,False
ORD102822,CUST1368,Fashion,3358.6,0.0,4.0,4.0,No,0-10,3-4 Days,False
ORD102823,CUST1359,Home & Kitchen,10766.83,25.4,8.0,4.1,No,21-30,7-8 Days,False
ORD102824,CUST1623,Fashion,5956.84,26.1,5.0,2.6,No,21-30,5-6 Days,False
ORD102825,CUST1550,Fashion,3887.29,34.6,7.0,3.8,No,31-40,7-8 Days,False
ORD102826,CUST1724,Beauty,5183.36,14.4,10.0,3.9,No,11-20,9+ Days,False
ORD102827,CUST1403,Beauty,5681.34,18.5,5.0,3.3,No,11-20,5-6 Days,False
ORD102828,CUST1649,Electronics,23477.04,2.8,5.0,5.0,No,0-10,5-6 Days,False
ORD102829,CUST1854,Fashion,4705.21,0.0,5.0,3.7,No,0-10,5-6 Days,False
ORD102830,CUST1928,Electronics,10228.11,8.4,5.0,4.2,No,0-10,5-6 Days,False
ORD102831,CUST1670,Fashion,2003.52,1.4,6.0,3.4,Yes,0-10,5-6 Days,False
ORD102832,CUST1134,Home & Kitchen,10805.87,30.1,10.0,3.6,No,31-40,9+ Days,False
ORD102833,CUST1701,Electronics,16341.15,17.2,4.0,4.1,No,11-20,3-4 Days,False
ORD102834,CUST1977,Fashion,7074.2,16.9,7.0,2.7,No,11-20,7-8 Days,False
ORD102835,CUST1677,Fashion,1687.15,10.2,5.0,4.4,No,11-20,5-6 Days,False
ORD102836,CUST1591,Sports,7215.95,0.0,7.0,2.8,No,0-10,7-8 Days,False
ORD102837,CUST1252,Sports,9361.5,47.6,4.0,4.5,No,41+,3-4 Days,False
ORD102838,CUST1967,Electronics,43052.51,10.0,9.0,3.6,Yes,0-10,9+ Days,True
ORD102839,CUST1206,Beauty,2483.5,18.8,6.0,5.0,No,11-20,5-6 Days,False
ORD102840,CUST1148,Fashion,7018.24,3.2,8.0,4.6,No,0-10,7-8 Days,False
ORD102841,CUST1508,Fashion,4762.39,39.6,5.0,4.6,Yes,31-40,5-6 Days,False
ORD102842,CUST1798,Beauty,2805.19,27.2,5.0,3.9,No,21-30,5-6 Days,False
ORD102843,CUST1530,Sports,1661.54,12.6,3.0,4.6,Yes,11-20,3-4 Days,False
ORD102844,CUST1191,Sports,7345.06,19.1,8.0,4.4,Yes,11-20,7-8 Days,False
ORD102845,CUST1957,Home & Kitchen,20661.81,50.2,6.0,2.3,No,41+,5-6 Days,False
ORD102846,CUST1185,Fashion,5109.06,23.9,7.0,3.1,No,21-30,7-8 Days,False
ORD102847,CUST1406,Beauty,5043.33,22.3,9.0,3.1,No,21-30,9+ Days,False
ORD102848,CUST1217,Fashion,4205.09,10.9,8.0,3.2,No,11-20,7-8 Days,False
ORD102849,CUST1088,Home & Kitchen,3666.77,0.0,5.0,3.6,No,0-10,5-6 Days,False
ORD102850,CUST1607,Fashion,602.3,22.6,5.0,4.2,No,21-30,5-6 Days,False
ORD102851,CUST1433,Home & Kitchen,8137.91,29.9,4.0,4.7,No,21-30,3-4 Days,False
ORD102852,CUST1274,Fashion,5734.93,41.5,7.0,4.3,No,41+,7-8 Days,False
ORD102853,CUST1994,Electronics,48464.29,0.0,10.0,4.8,No,0-10,9+ Days,True
ORD102854,CUST1061,Sports,4929.27,8.1,5.0,3.0,No,0-10,5-6 Days,False
